,sofifaid,Overall
15322,251725.0,58.79
15323,251731.0,60.88
15324,251732.0,59.97
15325,251784.0,57.45
15326,252743.0,59.65
15327,243585.0,57.66
15328,244289.0,58.35
15329,244592.0,58.13
15330,242119.0,58.09
15331,245907.0,58.48
15332,244673.0,58.46
15333,234066.0,58.38
15334,236905.0,57.92
15335,237825.0,57.96
15336,240562.0,57.95
15337,240836.0,58.08
15338,242250.0,57.88
15339,242628.0,57.38
15340,244277.0,57.9
15341,247475.0,57.96
15342,247479.0,58.76
15343,248139.0,57.53
15344,250753.0,57.04
15345,251924.0,58.64
15346,252264.0,58.04
15347,252302.0,58.04
15348,252522.0,57.53
15349,239965.0,57.59
15350,240535.0,58.36
15351,241614.0,58.18
15352,242652.0,57.88
15353,242917.0,57.63
15354,244565.0,58.43
15355,244672.0,59.13
15356,246263.0,58.44
15357,247760.0,58.61
15358,251602.0,58.86
15359,252185.0,58.64
15360,236495.0,58.13
15361,242420.0,57.97
15362,244858.0,58.97
15363,246852.0,58.99
15364,247296.0,57.95
15365,247336.0,58.16
15366,247658.0,59.08
15367,248049.0,57.4
15368,250954.0,59.33
15369,251346.0,57.61
15370,251961.0,57.8
15371,234894.0,59.04
15372,243345.0,58.38
15373,243608.0,57.92
15374,244690.0,59.09
15375,244929.0,57.63
15376,246115.0,58.04
15377,247410.0,58.48
15378,248422.0,57.77
15379,233442.0,59.62
15380,239444.0,58.75
15381,240835.0,58.59
15382,241034.0,58.85
15383,241953.0,58.38
15384,243764.0,58.39
15385,243908.0,58.33
15386,244579.0,58.34
15387,247269.0,58.39
15388,247285.0,59.22
15389,247566.0,57.8
15390,247730.0,57.99
15391,247929.0,59.4
15392,248068.0,58.9
15393,251243.0,57.54
15394,251971.0,57.82
15395,252202.0,58.3
15396,252515.0,57.68
15397,231673.0,58.4
15398,232500.0,58.56
15399,233941.0,58.21
15400,236009.0,58.48
15401,237885.0,58.96
15402,238880.0,59.15
15403,240913.0,57.7
15404,240946.0,57.55
15405,241263.0,58.25
15406,242100.0,58.77
15407,242515.0,58.48
15408,244563.0,59.03
15409,245699.0,57.83
15410,246070.0,58.13
15411,247863.0,59.0
15412,247887.0,57.86
15413,248145.0,57.99
15414,250724.0,57.88
15415,250872.0,59.13
15416,250949.0,57.77
15417,251169.0,58.39
15418,251627.0,59.39
15419,252380.0,57.58
15420,252851.0,58.73
15421,252852.0,58.41
15422,227630.0,58.91
15423,228356.0,58.67
15424,231681.0,57.87
15425,233249.0,59.31
15426,235027.0,58.26
15427,235785.0,58.72
15428,235807.0,58.29
15429,235865.0,58.96
15430,236539.0,59.59
15431,236611.0,59.79
15432,236783.0,57.46
15433,237836.0,59.63
15434,238726.0,59.1
15435,238767.0,58.3
15436,239193.0,59.26
15437,239269.0,59.27
15438,239317.0,58.99
15439,242984.0,59.23
15440,243452.0,58.6
15441,243481.0,57.64
15442,243801.0,58.82
15443,243975.0,58.4
15444,244472.0,58.48
15445,244671.0,57.81
15446,244962.0,59.2
15447,245076.0,58.79
15448,245347.0,59.49
15449,245756.0,58.45
15450,246179.0,58.27
15451,246464.0,57.48
15452,246679.0,58.01
15453,247108.0,59.44
15454,247857.0,59.58
15455,247930.0,58.19
15456,248136.0,57.93
15457,248354.0,58.46
15458,251382.0,58.78
15459,251551.0,57.59
15460,251572.0,58.44
15461,251633.0,58.84
15462,252240.0,59.04
15463,230787.0,57.54
15464,231615.0,58.23
15465,233835.0,58.44
15466,236897.0,58.84
15467,237026.0,59.59
15468,238066.0,59.47
15469,238449.0,58.18
15470,239989.0,57.27
15471,240595.0,57.52
15472,241862.0,59.46
15473,243211.0,59.26
15474,245014.0,59.18
15475,245611.0,58.48
15476,245689.0,58.15
15477,248015.0,58.85
15478,248373.0,58.2
15479,251021.0,57.88
15480,251636.0,59.03
15481,227616.0,56.87
15482,229243.0,57.19
15483,229731.0,58.79
15484,229779.0,58.38
15485,232758.0,58.06
15486,234040.0,58.05
15487,235800.0,57.63
15488,235906.0,57.5
15489,236256.0,57.87
15490,237479.0,58.89
15491,237503.0,58.96
15492,239673.0,57.58
15493,240055.0,57.3
15494,240086.0,57.14
15495,241091.0,57.42
15496,242061.0,57.24
15497,242449.0,58.0
15498,243718.0,56.4
15499,244001.0,57.07
15500,244342.0,56.89
15501,244513.0,56.94
15502,244542.0,57.66
15503,244810.0,56.31
15504,245391.0,57.21
15505,246301.0,57.62
15506,246843.0,57.45
15507,247264.0,57.62
15508,248103.0,57.04
15509,250774.0,57.5
15510,250847.0,57.86
15511,251048.0,57.28
15512,251356.0,58.79
15513,251518.0,59.56
15514,251959.0,57.49
15515,252269.0,56.51
15516,252374.0,58.64
15517,252375.0,57.27
15518,252454.0,57.66
15519,221867.0,58.93
15520,229922.0,57.75
15521,233932.0,57.24
15522,234205.0,57.68
15523,234264.0,58.22
15524,234288.0,56.85
15525,234352.0,57.73
15526,235956.0,57.5
15527,237347.0,57.14
15528,238481.0,57.96
15529,238579.0,57.43
15530,239076.0,56.56
15531,239324.0,58.2
15532,239835.0,58.69
15533,240584.0,56.53
15534,240681.0,57.23
15535,241158.0,57.29
15536,241476.0,57.78
15537,242085.0,57.65
15538,242154.0,57.48
15539,243163.0,56.96
15540,244000.0,57.06
15541,244664.0,57.16
15542,244764.0,56.76
15543,244889.0,57.45
15544,245510.0,57.81
15545,247685.0,57.48
15546,248240.0,57.5
15547,251167.0,57.67
15548,251398.0,57.3
15549,251607.0,56.99
15550,252007.0,56.72
15551,252021.0,56.5
15552,252398.0,57.51
15553,252854.0,57.49
15554,212487.0,58.05
15555,227929.0,57.45
15556,229643.0,57.21
15557,230148.0,57.54
15558,230677.0,57.59
15559,230893.0,56.36
15560,231199.0,57.39
15561,231527.0,57.69
15562,232904.0,57.56
15563,234050.0,56.91
15564,234960.0,57.96
15565,236027.0,57.54
15566,236398.0,57.26
15567,236882.0,58.37
15568,238197.0,56.8
15569,239362.0,56.23
15570,240463.0,59.24
15571,241157.0,57.15
15572,243034.0,57.24
15573,243634.0,56.52
15574,243719.0,57.03
15575,244012.0,57.8
15576,244028.0,56.47
15577,244070.0,56.39
15578,244729.0,56.55
15579,244942.0,57.76
15580,245801.0,56.98
15581,247089.0,56.44
15582,247355.0,56.77
15583,251799.0,57.2
15584,251878.0,56.48
15585,252455.0,58.58
15586,226950.0,56.82
15587,230697.0,57.52
15588,230895.0,56.94
15589,232704.0,56.63
15590,232769.0,57.25
15591,233115.0,56.82
15592,233931.0,56.79
15593,235975.0,57.11
15594,236237.0,55.52
15595,236389.0,57.02
15596,237782.0,57.15
15597,238296.0,56.85
15598,238347.0,56.98
15599,238520.0,56.83
15600,239546.0,55.72
15601,240524.0,57.01
15602,242637.0,57.44
15603,242638.0,57.51
15604,243895.0,57.27
15605,244036.0,56.9
15606,244165.0,56.55
15607,244770.0,56.37
15608,245530.0,56.38
15609,246400.0,56.97
15610,246842.0,56.57
15611,247474.0,57.44
15612,247506.0,56.04
15613,247576.0,57.36
15614,247753.0,56.57
15615,250875.0,56.96
15616,251013.0,57.51
15617,251017.0,55.92
15618,251389.0,57.36
15619,251498.0,55.38
15620,251781.0,57.15
15621,252266.0,56.9
15622,252271.0,56.63
15623,210940.0,56.83
15624,220774.0,55.99
15625,222931.0,56.57
15626,225999.0,57.85
15627,227278.0,58.74
15628,227870.0,58.53
15629,227878.0,57.74
15630,229897.0,57.3
15631,230047.0,56.54
15632,230935.0,56.53
15633,231028.0,55.69
15634,231396.0,56.6
15635,233491.0,56.73
15636,235493.0,56.58
15637,238303.0,55.79
15638,239952.0,57.11
15639,240642.0,56.29
15640,241969.0,56.74
15641,242812.0,56.92
15642,244663.0,56.92
15643,245220.0,56.63
15644,245855.0,56.43
15645,246650.0,56.68
15646,246759.0,57.87
15647,247332.0,56.67
15648,251056.0,57.53
15649,251286.0,56.13
15650,251333.0,56.29
15651,251467.0,56.51
15652,251571.0,57.08
15653,252546.0,57.72
15654,252715.0,56.33
15655,211203.0,57.15
15656,212392.0,55.94
15657,220994.0,56.19
15658,222081.0,56.58
15659,223180.0,56.41
15660,224292.0,56.01
15661,225498.0,56.48
15662,229504.0,56.0
15663,230757.0,56.53
15664,232362.0,58.04
15665,232538.0,55.64
15666,233185.0,55.92
15667,233197.0,57.12
15668,235820.0,58.87
15669,237220.0,55.86
15670,238044.0,56.41
15671,238919.0,55.49
15672,238920.0,55.66
15673,241344.0,56.16
15674,241915.0,55.93
15675,241955.0,55.79
15676,242391.0,55.95
15677,242955.0,67.26
15678,243528.0,59.04
15679,244119.0,57.95
15680,246664.0,57.79
15681,247044.0,56.74
15682,247278.0,55.53
15683,251005.0,56.61
15684,251033.0,55.88
15685,251620.0,56.39
15686,251906.0,56.84
15687,252318.0,56.31
15688,207803.0,57.64
15689,215204.0,56.62
15690,220187.0,56.18
15691,222820.0,56.2
15692,223011.0,54.84
15693,223907.0,55.72
15694,225061.0,55.97
15695,225067.0,55.94
15696,227529.0,57.42
15697,228757.0,57.79
15698,229607.0,56.07
15699,235375.0,56.6
15700,236946.0,55.33
15701,240207.0,56.41
15702,240886.0,55.45
15703,240993.0,56.53
15704,242766.0,56.32
15705,243737.0,53.93
15706,246354.0,55.43
15707,246872.0,56.89
15708,247254.0,56.08
15709,247636.0,56.03
15710,247966.0,54.68
15711,248081.0,56.42
15712,251646.0,55.87
15713,252363.0,55.93
15714,252434.0,55.66
15715,252742.0,58.3
15716,252761.0,56.06
15717,200714.0,59.53
15718,202079.0,58.61
15719,203424.0,59.7
15720,205708.0,56.89
15721,206039.0,56.94
15722,206082.0,56.84
15723,206566.0,56.12
15724,210426.0,56.65
15725,214525.0,55.53
15726,215812.0,56.75
15727,216249.0,56.38
15728,219874.0,56.7
15729,220985.0,57.73
15730,221845.0,58.11
15731,232216.0,56.33
15732,242088.0,56.19
15733,242584.0,55.8
15734,243832.0,57.91
15735,246557.0,55.85
15736,247009.0,55.75
15737,247104.0,55.84
15738,247589.0,56.17
15739,248183.0,57.75
15740,251584.0,55.99
15741,252023.0,55.85
15742,252356.0,56.47
15743,252529.0,57.61
15744,200942.0,56.5
15745,202973.0,58.2
15746,213502.0,56.57
15747,214644.0,57.35
15748,215285.0,56.19
15749,220306.0,56.02
15750,222471.0,56.17
15751,222628.0,56.54
15752,224554.0,56.22
15753,227970.0,56.37
15754,229914.0,55.75
15755,231031.0,56.14
15756,234412.0,56.42
15757,237190.0,55.34
15758,243800.0,55.99
15759,246830.0,59.08
15760,247195.0,55.65
15761,250846.0,55.77
15762,251443.0,55.76
15763,251684.0,56.33
15764,252778.0,56.49
15765,252807.0,56.18
15766,206659.0,57.97
15767,215365.0,55.55
15768,221182.0,57.69
15769,224318.0,55.7
15770,224526.0,56.19
15771,224620.0,55.9
15772,234322.0,56.73
15773,235481.0,56.0
15774,235881.0,56.4
15775,242132.0,56.5
15776,246394.0,56.26
15777,199139.0,58.0
15778,204426.0,58.4
15779,211290.0,57.7
15780,212450.0,55.86
15781,222621.0,55.26
15782,224602.0,55.7
15783,228267.0,56.8
15784,228359.0,55.64
15785,237909.0,55.82
15786,244498.0,56.17
15787,247175.0,56.78
15788,248072.0,57.3
15789,248181.0,58.51
15790,194679.0,56.29
15791,194784.0,58.98
15792,197974.0,55.19
15793,198162.0,60.02
15794,201419.0,56.99
15795,201457.0,56.78
15796,203512.0,56.95
15797,206200.0,56.15
15798,219737.0,54.92
15799,221589.0,54.77
15800,224016.0,55.69
15801,226189.0,57.23
15802,228077.0,55.33
15803,228611.0,56.27
15804,235386.0,55.91
15805,241502.0,56.0
15806,247587.0,56.07
15807,250920.0,57.84
15808,251032.0,55.57
15809,251739.0,58.61
15810,19521.0,59.26
15811,53960.0,58.48
15812,104900.0,60.4
15813,140300.0,57.32
15814,140424.0,60.88
15815,149662.0,58.65
15816,169725.0,57.85
15817,172235.0,56.48
15818,176844.0,57.15
15819,180181.0,58.11
15820,182036.0,58.09
15821,182037.0,57.68
15822,182362.0,59.86
15823,188227.0,58.3
15824,188831.0,57.84
15825,189625.0,58.83
15826,189810.0,58.45
15827,190033.0,57.58
15828,191563.0,60.42
15829,191677.0,60.28
15830,193651.0,58.71
15831,200593.0,60.58
15832,203539.0,57.68
15833,204494.0,57.95
15834,208338.0,57.07
15835,208995.0,58.22
15836,210795.0,56.48
15837,212532.0,58.33
15838,213333.0,56.63
15839,219936.0,55.62
15840,221786.0,58.55
15841,222174.0,60.33
15842,222179.0,57.25
15843,222181.0,56.27
15844,222191.0,54.75
15845,222277.0,56.15
15846,222563.0,56.67
15847,224731.0,57.27
15848,225716.0,58.18
15849,226837.0,57.89
15850,231674.0,55.74
15851,232258.0,55.27
15852,234476.0,55.73
15853,236748.0,57.74
15854,237751.0,57.71
15855,239470.0,55.38
15856,239858.0,57.37
15857,243601.0,57.17
15858,244027.0,59.34
15859,246706.0,56.73
15860,247177.0,55.03
15861,247608.0,56.56
15862,247978.0,56.97
15863,247999.0,56.44
15864,250820.0,57.63
15865,251257.0,54.66
15866,251726.0,59.03
15867,251746.0,58.17
15868,251748.0,60.44
15869,251758.0,56.45
15870,251838.0,56.17
15871,252446.0,54.64
15872,251752.0,55.56
15873,252276.0,57.5
15874,244603.0,57.48
15875,251956.0,57.64
15876,238230.0,57.59
15877,240779.0,56.35
15878,241046.0,56.1
15879,242073.0,57.36
15880,242688.0,57.53
15881,243082.0,55.3
15882,243678.0,56.91
15883,243810.0,55.81
15884,244249.0,55.9
15885,244746.0,55.53
15886,245721.0,56.57
15887,245846.0,57.08
15888,246326.0,57.02
15889,246713.0,55.92
15890,248344.0,56.29
15891,251957.0,57.33
15892,252125.0,56.68
15893,252905.0,55.61
15894,238134.0,58.46
15895,243949.0,56.44
15896,246228.0,56.99
15897,246290.0,56.85
15898,246924.0,56.49
15899,251224.0,57.51
15900,236358.0,56.46
15901,241236.0,56.48
15902,243371.0,57.57
15903,244140.0,57.07
15904,245505.0,56.56
15905,245994.0,56.39
15906,247057.0,56.96
15907,247740.0,56.19
15908,251316.0,57.66
15909,251688.0,56.38
15910,252239.0,58.58
15911,231267.0,56.67
15912,237933.0,56.95
15913,240468.0,56.87
15914,240579.0,57.17
15915,241978.0,57.79
15916,242302.0,57.3
15917,242947.0,58.19
15918,243284.0,57.2
15919,243566.0,56.02
15920,245599.0,55.55
15921,246604.0,57.22
15922,246930.0,56.38
15923,247398.0,56.69
15924,247833.0,56.22
15925,248123.0,56.36
15926,248814.0,56.19
15927,233687.0,57.3
15928,238188.0,57.09
15929,240863.0,56.2
15930,240987.0,55.87
15931,242114.0,57.98
15932,242769.0,57.18
15933,242966.0,56.41
15934,242994.0,57.11
15935,243524.0,56.17
15936,243971.0,57.67
15937,244585.0,58.5
15938,246458.0,56.35
15939,247599.0,58.01
15940,248706.0,58.66
15941,251417.0,56.54
15942,252019.0,56.59
15943,252448.0,57.83
15944,252573.0,57.35
15945,252726.0,56.18
15946,252747.0,58.44
15947,235534.0,57.21
15948,236677.0,57.69
15949,238157.0,56.91
15950,238326.0,56.72
15951,238983.0,57.8
15952,239884.0,55.61
15953,240673.0,57.05
15954,240924.0,58.74
15955,243042.0,57.63
15956,245015.0,56.24
15957,245773.0,58.77
15958,247179.0,57.17
15959,247259.0,57.3
15960,247284.0,56.31
15961,247347.0,58.72
15962,247581.0,57.05
15963,248127.0,57.62
15964,248684.0,57.28
15965,248712.0,56.72
15966,250926.0,57.96
15967,251170.0,58.87
15968,251293.0,56.31
15969,251468.0,57.12
15970,251802.0,56.03
15971,252172.0,57.53
15972,234073.0,57.35
15973,234820.0,58.64
15974,236292.0,58.2
15975,237671.0,57.77
15976,237737.0,56.87
15977,239515.0,57.19
15978,240945.0,57.44
15979,240981.0,57.03
15980,241646.0,56.65
15981,241839.0,56.55
15982,242040.0,59.25
15983,243633.0,57.02
15984,244241.0,57.2
15985,244417.0,56.02
15986,245515.0,56.65
15987,246175.0,58.77
15988,246184.0,57.49
15989,246300.0,57.38
15990,246391.0,57.89
15991,246789.0,57.23
15992,246800.0,58.58
15993,246873.0,57.47
15994,247771.0,57.72
15995,248073.0,55.98
15996,251075.0,56.34
15997,251229.0,58.65
15998,251357.0,57.36
15999,251385.0,57.48
16000,251565.0,57.4
16001,225134.0,56.01
16002,228153.0,56.67
16003,228874.0,57.77
16004,230815.0,57.06
16005,233796.0,56.94
16006,234571.0,56.44
16007,240775.0,57.48
16008,242149.0,56.73
16009,243943.0,56.53
16010,244284.0,56.98
16011,244515.0,55.46
16012,245070.0,55.47
16013,245230.0,55.97
16014,246547.0,57.69
16015,247021.0,56.7
16016,247073.0,55.58
16017,248046.0,56.78
16018,248258.0,55.62
16019,248539.0,55.89
16020,250945.0,57.29
16021,250946.0,56.63
16022,251235.0,56.8
16023,251302.0,55.79
16024,251380.0,56.52
16025,251912.0,56.0
16026,252237.0,56.5
16027,252343.0,56.16
16028,252820.0,55.63
16029,225280.0,56.15
16030,229050.0,56.03
16031,232325.0,56.16
16032,233535.0,56.32
16033,233655.0,57.42
16034,233740.0,55.64
16035,237839.0,56.46
16036,240008.0,56.31
16037,240423.0,56.67
16038,241085.0,56.65
16039,241726.0,57.02
16040,244088.0,55.54
16041,244090.0,54.55
16042,244720.0,54.53
16043,245126.0,55.05
16044,245893.0,55.41
16045,246660.0,55.92
16046,251024.0,57.24
16047,251285.0,54.68
16048,251451.0,55.17
16049,251541.0,56.61
16050,251928.0,56.11
16051,221210.0,55.68
16052,228784.0,56.5
16053,230615.0,56.05
16054,234351.0,55.85
16055,234815.0,55.91
16056,235421.0,53.83
16057,237097.0,55.03
16058,237423.0,55.62
16059,237927.0,53.9
16060,238749.0,55.72
16061,239983.0,57.18
16062,240331.0,56.49
16063,240822.0,56.26
16064,241356.0,55.4
16065,241866.0,55.26
16066,241878.0,56.35
16067,243625.0,57.19
16068,243649.0,56.96
16069,243885.0,55.74
16070,244089.0,55.33
16071,244236.0,55.84
16072,245796.0,55.57
16073,245851.0,56.0
16074,246434.0,56.35
16075,246747.0,55.44
16076,247931.0,55.52
16077,248553.0,56.52
16078,250788.0,57.28
16079,251256.0,55.4
16080,252383.0,55.74
16081,252440.0,55.27
16082,252759.0,55.34
16083,222422.0,55.59
16084,223988.0,54.56
16085,225536.0,55.42
16086,228047.0,55.42
16087,231582.0,55.41
16088,232817.0,55.08
16089,233481.0,55.09
16090,233572.0,55.88
16091,233629.0,55.64
16092,235487.0,55.0
16093,236029.0,55.08
16094,236379.0,54.82
16095,237235.0,55.77
16096,237677.0,54.93
16097,237889.0,55.03
16098,237969.0,55.25
16099,238894.0,55.99
16100,239839.0,55.81
16101,240262.0,56.33
16102,240527.0,55.05
16103,241658.0,55.55
16104,243354.0,54.92
16105,244139.0,54.87
16106,244878.0,53.5
16107,245387.0,56.19
16108,245624.0,56.89
16109,245625.0,56.82
16110,246040.0,54.79
16111,246133.0,54.77
16112,246607.0,55.26
16113,247289.0,53.48
16114,247723.0,55.6
16115,247728.0,54.86
16116,248548.0,54.87
16117,250942.0,54.65
16118,251140.0,55.1
16119,251313.0,55.02
16120,251993.0,55.15
16121,252052.0,55.44
16122,252071.0,55.43
16123,252137.0,55.68
16124,252540.0,54.24
16125,208291.0,55.83
16126,215816.0,55.26
16127,222322.0,55.37
16128,224565.0,54.2
16129,225904.0,54.57
16130,227763.0,54.89
16131,227855.0,54.7
16132,228052.0,54.72
16133,228186.0,55.74
16134,228596.0,55.02
16135,229274.0,53.64
16136,230971.0,54.65
16137,231379.0,54.91
16138,232588.0,54.79
16139,233820.0,57.12
16140,235710.0,54.95
16141,236012.0,54.38
16142,238309.0,55.03
16143,238357.0,55.31
16144,239689.0,51.78
16145,239709.0,54.42
16146,240328.0,55.32
16147,241318.0,55.05
16148,241694.0,57.8
16149,242090.0,56.82
16150,242735.0,55.21
16151,242873.0,54.93
16152,243893.0,54.76
16153,244107.0,55.23
16154,246234.0,54.8
16155,246714.0,55.48
16156,247151.0,54.55
16157,247286.0,54.5
16158,247323.0,55.03
16159,248013.0,55.32
16160,248489.0,57.11
16161,251260.0,56.06
16162,251400.0,54.88
16163,251435.0,54.76
16164,251951.0,54.88
16165,252118.0,55.14
16166,252205.0,55.11
16167,252452.0,54.7
16168,252717.0,54.78
16169,252752.0,54.91
16170,213634.0,55.34
16171,220504.0,54.79
16172,223091.0,54.88
16173,225981.0,52.99
16174,226450.0,54.37
16175,227567.0,54.82
16176,229206.0,54.8
16177,231063.0,54.56
16178,231131.0,54.52
16179,232460.0,53.94
16180,235046.0,55.24
16181,236557.0,55.53
16182,237576.0,57.33
16183,240192.0,55.28
16184,240218.0,57.39
16185,240476.0,54.67
16186,241332.0,53.87
16187,242782.0,54.75
16188,242913.0,55.08
16189,243051.0,57.07
16190,244071.0,55.06
16191,245362.0,54.96
16192,245378.0,54.93
16193,245845.0,53.56
16194,246795.0,54.18
16195,247008.0,56.01
16196,247283.0,57.98
16197,247400.0,54.61
16198,247446.0,57.35
16199,248810.0,54.19
16200,251090.0,57.26
16201,251659.0,54.23
16202,210986.0,55.55
16203,214943.0,55.14
16204,215301.0,54.86
16205,215418.0,52.62
16206,218593.0,54.11
16207,218646.0,55.09
16208,221534.0,56.24
16209,228250.0,55.07
16210,228366.0,54.91
16211,228402.0,54.39
16212,229123.0,53.49
16213,233030.0,53.43
16214,237519.0,55.02
16215,238628.0,53.11
16216,242252.0,55.17
16217,242272.0,55.41
16218,242721.0,53.55
16219,246032.0,51.89
16220,246549.0,54.03
16221,246744.0,53.35
16222,246955.0,53.53
16223,248245.0,58.31
16224,248779.0,53.13
16225,250819.0,54.62
16226,251171.0,55.04
16227,251664.0,54.2
16228,251801.0,54.02
16229,252015.0,55.19
16230,252543.0,57.25
16231,213344.0,55.17
16232,219660.0,54.25
16233,219854.0,55.05
16234,223488.0,54.4
16235,223827.0,55.34
16236,225033.0,54.45
16237,226049.0,54.43
16238,228253.0,54.96
16239,229087.0,53.66
16240,232181.0,53.2
16241,232621.0,53.43
16242,233948.0,54.22
16243,236860.0,52.16
16244,238372.0,55.03
16245,242092.0,53.71
16246,242596.0,53.71
16247,242597.0,54.46
16248,243441.0,53.99
16249,244101.0,53.91
16250,244212.0,55.84
16251,244360.0,54.52
16252,246954.0,57.34
16253,247808.0,57.87
16254,248763.0,54.53
16255,251474.0,54.64
16256,252009.0,54.4
16257,252012.0,54.62
16258,209728.0,57.84
16259,215104.0,56.2
16260,224421.0,56.08
16261,225367.0,54.04
16262,229252.0,53.52
16263,232857.0,54.65
16264,237224.0,54.43
16265,237854.0,54.55
16266,242017.0,54.28
16267,243126.0,54.23
16268,245449.0,53.8
16269,247178.0,53.36
16270,252453.0,54.82
16271,252716.0,54.82
16272,212979.0,54.73
16273,213967.0,54.08
16274,222906.0,54.45
16275,229393.0,56.02
16276,229674.0,54.45
16277,232449.0,54.48
16278,235160.0,54.1
16279,235479.0,55.18
16280,242193.0,55.17
16281,244479.0,52.78
16282,244578.0,55.86
16283,247383.0,54.46
16284,247936.0,54.55
16285,251225.0,55.11
16286,220033.0,53.62
16287,221297.0,54.28
16288,222432.0,55.9
16289,224696.0,54.35
16290,225991.0,54.29
16291,229800.0,56.11
16292,233288.0,53.23
16293,236854.0,56.14
16294,241977.0,53.84
16295,244018.0,54.4
16296,244504.0,54.6
16297,246552.0,55.79
16298,247878.0,56.22
16299,251576.0,54.67
16300,251749.0,58.56
16301,188950.0,56.08
16302,251660.0,55.51
16303,251733.0,56.64
16304,206454.0,56.54
16305,211160.0,54.93
16306,215752.0,56.64
16307,216355.0,55.43
16308,222279.0,53.63
16309,224616.0,54.37
16310,233021.0,55.92
